realPGA,Predicted PGA,"realPGA
 地震等級","Predicted PGA 
地震等級",等級差異,,
13.167,26.2111721,3,4,-1,,
10.773,21.33109093,3,3,0,,
8.379,37.77380753,3,4,-1,,
8.1396,25.58931541,3,4,-1,,
19.152,41.74278259,3,4,-1,,
8.6184,23.92139244,3,3,0,,
8.6184,20.24775887,3,3,0,,
8.1396,21.72443581,3,3,0,,
7.182,25.18780708,2,4,-2,,
7.4214,25.21307945,2,4,-2,,
9.3366,20.82493782,3,3,0,,
8.379,23.89706612,3,3,0,,
13.406,27.3948288,3,4,-1,,
7.6608,19.61845207,2,3,-1,,
53.865,108.2904892,4,5,-1,,
23.94,35.35461426,3,4,-1,,
60.568,27.76500511,4,4,0,,
8.379,23.34325981,3,3,0,,
11.731,45.41049576,3,4,-1,,
7.4214,26.13883018,2,4,-2,,
10.773,17.44072151,3,3,0,,
17.237,28.54245567,3,4,-1,,
17.955,32.26415634,3,4,-1,,
26.573,63.95106888,4,4,0,,
25.137,63.95557785,4,4,0,,
35.431,22.6763134,4,3,1,,
38.543,96.70605469,4,5,-1,,
16.04,20.45859528,3,3,0,,
11.731,21.39925957,3,3,0,,
12.688,35.70228577,3,4,-1,,
65.596,156.9649811,4,5,-1,,
22.743,55.34478378,3,4,-1,,
6.9426,28.54244041,2,4,-2,,
68.708,151.5311127,4,5,-1,,
17.476,25.45461845,3,4,-1,,
9.576,27.83917427,3,4,-1,,
18.913,31.80261803,3,4,-1,,
11.252,25.49117088,3,4,-1,,
17.955,32.80234146,3,4,-1,,
8.8578,22.947855,3,3,0,,
8.8578,22.58523369,3,3,0,,
8.379,33.75959396,3,4,-1,,
7.6608,30.19605446,2,4,-2,,
9.0972,31.59543419,3,4,-1,,
9.0972,18.4152813,3,3,0,,
8.379,19.28125191,3,3,0,,
11.012,18.88097572,3,3,0,,
15.561,27.20863533,3,4,-1,,
12.449,25.66525841,3,4,-1,,
22.504,25.48100471,3,4,-1,,
9.576,26.76982307,3,4,-1,,
14.364,36.98309326,3,4,-1,,
8.8578,21.83629799,3,3,0,,
9.8154,31.93165398,3,4,-1,,
8.1396,22.76129341,3,3,0,,
7.4214,20.91337013,2,3,-1,,
8.8578,15.64394188,3,3,0,,
7.9002,30.32652473,2,4,-2,,
14.603,27.76572227,3,4,-1,,
6.7032,24.02959251,2,3,-1,,
8.6184,26.10533333,3,4,-1,,
7.6608,14.36258507,2,3,-1,,
15.322,29.29493141,3,4,-1,,
8.379,21.64646721,3,3,0,,
9.8154,27.53832436,3,4,-1,,
55.062,46.10258865,4,4,0,,
7.9002,31.0071888,2,4,-2,,
6.9426,22.19162941,2,3,-1,,
29.207,52.5461998,4,4,0,,
7.4214,24.2864399,2,3,-1,,
24.419,40.98571396,3,4,-1,,
13.885,28.59203911,3,4,-1,,
7.182,21.54820442,2,3,-1,,
16.758,39.92993164,3,4,-1,,
8.379,22.43951988,3,3,0,,
22.264,34.88910294,3,4,-1,,
20.349,24.5751133,3,3,0,,
44.528,47.92790604,4,4,0,,
18.194,41.36685944,3,4,-1,,
8.379,26.48171425,3,4,-1,,
23.94,27.23685646,3,4,-1,,
8.6184,20.48948097,3,3,0,,
10.055,32.2098465,3,4,-1,,
17.476,26.3958683,3,4,-1,,
6.9426,21.95206261,2,3,-1,,
7.182,22.06226921,2,3,-1,,
8.6184,18.32448769,3,3,0,,
11.97,22.19846916,3,3,0,,
11.491,20.98737144,3,3,0,,
16.279,30.9983387,3,4,-1,,
10.055,27.80275154,3,4,-1,,
9.3366,18.17446327,3,3,0,,
16.758,46.32014084,3,4,-1,,
29.686,34.16205978,4,4,0,,
10.055,35.31401825,3,4,-1,,
12.449,25.32826805,3,4,-1,,
11.97,21.93414879,3,3,0,,
9.0972,25.95279121,3,4,-1,,
8.8578,28.14288139,3,4,-1,,
24.898,30.62021065,3,4,-1,,
11.731,23.91326332,3,3,0,,
14.125,29.09339714,3,4,-1,,
25.855,28.20676994,4,4,0,,
83.79,37.56604004,5,4,1,,
7.182,19.5827198,2,3,-1,,
8.379,20.14087105,3,3,0,,
14.843,32.05902481,3,4,-1,,
23.701,36.45493698,3,4,-1,,
7.4214,25.73517036,2,4,-2,,
82.114,28.97210503,5,4,1,,
7.6608,26.53984642,2,4,-2,,
7.6608,35.39323044,2,4,-2,,
14.364,20.80388069,3,3,0,,
8.6184,30.83307457,3,4,-1,,
35.91,72.09306335,4,4,0,,
15.8,43.68881607,3,4,-1,,
54.823,33.50936127,4,4,0,,
6.7032,22.88644218,2,3,-1,,
8.8578,26.58045006,3,4,-1,,
15.322,31.82361031,3,4,-1,,
14.125,20.66377068,3,3,0,,
7.4214,20.55756187,2,3,-1,,
137.18,76.74430084,5,4,1,,
30.643,35.75933456,4,4,0,,
7.182,30.04865074,2,4,-2,,
13.406,23.08590126,3,3,0,,
95.042,108.2896805,5,5,0,,
7.6608,21.28287315,2,3,-1,,
35.671,21.61805534,4,3,1,,
32.798,22.62825584,4,3,1,,
8.6184,19.86447716,3,3,0,,
7.9002,20.73664284,2,3,-1,,
17.716,31.89807701,3,4,-1,,
7.6608,26.89760399,2,4,-2,,
6.7032,21.64561653,2,3,-1,,
6.9426,19.8209095,2,3,-1,,
13.646,25.37550163,3,4,-1,,
19.152,54.02932739,3,4,-1,,
9.576,22.34538078,3,3,0,,
85.945,52.34601212,5,4,1,,
12.688,26.96271706,3,4,-1,,
7.182,22.24240685,2,3,-1,,
8.6184,30.31847954,3,4,-1,,
18.434,17.90764809,3,3,0,,
8.8578,21.4372654,3,3,0,,
8.379,36.36291122,3,4,-1,,
11.252,22.04190254,3,3,0,,
11.97,22.05379295,3,3,0,,
8.1396,24.01909065,3,3,0,,
9.3366,35.63633347,3,4,-1,,
20.349,25.38108635,3,4,-1,,
6.2244,28.42337227,2,4,-2,,
13.885,21.13502693,3,3,0,,
14.603,22.79907799,3,3,0,,
10.055,31.44668388,3,4,-1,,
12.688,22.09781456,3,3,0,,
6.7032,32.30963516,2,4,-2,,
23.222,25.30818367,3,4,-1,,
11.491,31.37957573,3,4,-1,,
12.209,28.55348396,3,4,-1,,
39.022,67.89041901,4,4,0,,
7.182,22.75068855,2,3,-1,,
7.182,23.65550423,2,3,-1,,
7.4214,20.78722572,2,3,-1,,
129.28,65.47878265,5,4,1,,
8.1396,20.25890923,3,3,0,,
7.6608,23.9656086,2,3,-1,,
11.731,22.00424385,3,3,0,,
9.3366,21.76146507,3,3,0,,
11.252,36.35964966,3,4,-1,,
41.177,27.13962364,4,4,0,,
72.059,53.80687332,4,4,0,,
670.32,58.93138123,7,4,3,,
13.646,22.71933937,3,3,0,,
16.04,22.20713997,3,3,0,,
52.429,83.57597351,4,5,-1,,
6.7032,24.00011253,2,3,-1,,
32.558,35.66049576,4,4,0,,
7.6608,24.32632637,2,3,-1,,
11.012,27.98647881,3,4,-1,,
16.997,25.25472069,3,4,-1,,
15.322,25.05970955,3,4,-1,,
11.252,43.1676445,3,4,-1,,
11.012,29.26807976,3,4,-1,,
9.576,24.00105095,3,3,0,,
6.7032,27.31773949,2,4,-2,,
8.379,18.60159874,3,3,0,,
18.434,36.43955994,3,4,-1,,
13.885,32.47142029,3,4,-1,,
11.491,33.84440231,3,4,-1,,
27.292,18.62071037,4,3,1,,
7.182,22.23723793,2,3,-1,,
6.4638,30.51151848,2,4,-2,,
8.6184,19.65447807,3,3,0,,
9.3366,32.63153458,3,4,-1,,
11.012,19.74237633,3,3,0,,
8.379,27.29327965,3,4,-1,,
35.91,28.29820442,4,4,0,,
13.167,30.86973763,3,4,-1,,
6.9426,21.50488472,2,3,-1,,
7.9002,20.88451958,2,3,-1,,
6.7032,27.96803093,2,4,-2,,
7.182,23.48869896,2,3,-1,,
9.0972,23.28814888,3,3,0,,
28.967,46.10102463,4,4,0,,
11.012,23.49872398,3,3,0,,
8.6184,25.98334885,3,4,-1,,
9.8154,19.76243782,3,3,0,,
7.6608,25.09175301,2,4,-2,,
16.519,29.7171154,3,4,-1,,
9.0972,32.18864059,3,4,-1,,
8.1396,20.00428963,3,3,0,,
19.152,18.39066505,3,3,0,,
82.114,60.10139465,5,4,1,,
9.8154,29.792099,3,4,-1,,
21.067,34.41238785,3,4,-1,,
16.997,27.76461601,3,4,-1,,
26.095,31.17714119,4,4,0,,
19.152,24.1732235,3,3,0,,
9.3366,26.30274391,3,4,-1,,
25.616,47.73645401,4,4,0,,
12.928,33.56357574,3,4,-1,,
7.182,25.40081596,2,4,-2,,
7.182,18.15442848,2,3,-1,,
8.1396,28.1614666,3,4,-1,,
7.182,29.26292992,2,4,-2,,
21.067,56.34189224,3,4,-1,,
16.758,71.34059906,3,4,-1,,
16.519,22.44760323,3,3,0,,
100.31,25.37103462,5,4,1,,
7.182,20.19891167,2,3,-1,,
10.534,28.65413094,3,4,-1,,
18.913,37.77116013,3,4,-1,,
11.731,23.09866524,3,3,0,,
7.6608,24.96884346,2,3,-1,,
7.4214,19.99402046,2,3,-1,,
15.082,28.59044456,3,4,-1,,
7.182,18.55974007,2,3,-1,,
7.4214,23.8684864,2,3,-1,,
9.0972,21.4534626,3,3,0,,
6.7032,20.88995934,2,3,-1,,
8.8578,28.30039406,3,4,-1,,
7.4214,26.63270378,2,4,-2,,
7.6608,17.82763863,2,3,-1,,
20.588,24.47669411,3,3,0,,
13.646,18.67532539,3,3,0,,
12.209,27.75914574,3,4,-1,,
7.4214,23.54610252,2,3,-1,,
21.546,52.79514694,3,4,-1,,
37.586,71.70301056,4,4,0,,
12.928,42.9752388,3,4,-1,,
8.379,21.91338921,3,3,0,,
7.9002,22.51381111,2,3,-1,,
6.9426,21.34317207,2,3,-1,,
9.8154,28.3473835,3,4,-1,,
7.6608,26.14943504,2,4,-2,,
28.967,28.51649284,4,4,0,,
8.1396,33.41558075,3,4,-1,,
8.8578,31.67962074,3,4,-1,,
7.6608,19.83370018,2,3,-1,,
7.9002,20.3039608,2,3,-1,,
14.603,37.31546021,3,4,-1,,
10.773,29.18815041,3,4,-1,,
10.773,23.25996971,3,3,0,,
7.6608,21.94742012,2,3,-1,,
17.237,68.55438995,3,4,-1,,
19.631,28.89530754,3,4,-1,,
8.6184,27.98671341,3,4,-1,,
6.7032,26.74490166,2,4,-2,,
7.9002,28.71510506,2,4,-2,,
112.52,121.2226486,5,5,0,,
92.169,69.9750824,5,4,1,,
9.0972,17.19869804,3,3,0,,
25.376,45.85134506,4,4,0,,
7.6608,33.11074448,2,4,-2,,
7.4214,31.96441841,2,4,-2,,
18.434,22.37935448,3,3,0,,
6.9426,24.74344444,2,3,-1,,
7.6608,24.56717873,2,3,-1,,
39.022,103.3909454,4,5,-1,,
7.4214,20.48424721,2,3,-1,,
9.576,18.89353752,3,3,0,,
16.519,25.70615578,3,4,-1,,
20.349,20.52105904,3,3,0,,
14.843,23.23014641,3,3,0,,
7.4214,20.45530128,2,3,-1,,
7.182,18.38478279,2,3,-1,,
21.067,21.36515999,3,3,0,,
7.9002,22.83822441,2,3,-1,,
18.673,28.75345802,3,4,-1,,
7.4214,19.90106392,2,3,-1,,
13.885,23.45287514,3,3,0,,
9.3366,20.63962364,3,3,0,,
37.825,48.38324356,4,4,0,,
44.289,37.01630402,4,4,0,,
7.182,24.82718468,2,3,-1,,
9.0972,23.78550148,3,3,0,,
9.3366,17.69212914,3,3,0,,
9.576,21.14297295,3,3,0,,
9.0972,29.99917793,3,4,-1,,
12.449,22.75141335,3,3,0,,
7.4214,35.36119461,2,4,-2,,
7.182,26.88394737,2,4,-2,,
13.406,27.39734459,3,4,-1,,
13.646,17.86182594,3,3,0,,
6.9426,26.00551414,2,4,-2,,
111.56,25.84112358,5,4,1,,
8.1396,17.80998802,3,3,0,,
6.7032,26.90976524,2,4,-2,,
6.9426,16.99205971,2,3,-1,,
19.391,67.23947906,3,4,-1,,
9.3366,28.51168251,3,4,-1,,
20.349,20.56339455,3,3,0,,
8.1396,20.41162682,3,3,0,,
12.209,27.94592094,3,4,-1,,
13.885,37.74495316,3,4,-1,,
6.2244,23.40318871,2,3,-1,,
11.252,22.55550957,3,3,0,,
24.658,43.07878494,3,4,-1,,
14.125,24.49658394,3,3,0,,
9.576,20.34058571,3,3,0,,
30.883,21.32873726,4,3,1,,
15.322,22.42378044,3,3,0,,
8.8578,30.17385292,3,4,-1,,
8.8578,30.38869286,3,4,-1,,
13.646,21.2321682,3,3,0,,
9.3366,23.07672691,3,3,0,,
10.773,34.50960159,3,4,-1,,
10.294,17.42167091,3,3,0,,
24.658,44.77297592,3,4,-1,,
13.406,18.20199013,3,3,0,,
14.364,24.77181053,3,3,0,,
9.576,18.54180336,3,3,0,,
28.01,47.45836258,4,4,0,,
8.379,21.17796135,3,3,0,,
7.4214,20.07102776,2,3,-1,,
8.8578,14.62134743,3,3,0,,
14.125,25.72460747,3,4,-1,,
8.8578,27.12355804,3,4,-1,,
7.6608,25.06947899,2,4,-2,,
10.055,19.94984627,3,3,0,,
13.646,31.8253727,3,4,-1,,
9.8154,20.75572777,3,3,0,,
13.406,30.30536842,3,4,-1,,
20.349,27.60511589,3,4,-1,,
90.972,134.924942,5,5,0,,
6.7032,17.49158669,2,3,-1,,
7.182,20.69040489,2,3,-1,,
9.3366,37.73599625,3,4,-1,,
9.3366,30.60814857,3,4,-1,,
11.012,34.73910522,3,4,-1,,
8.379,26.52831078,3,4,-1,,
7.182,27.14095497,2,4,-2,,
7.6608,27.59898186,2,4,-2,,
9.576,20.3608799,3,3,0,,
13.167,22.55800438,3,3,0,,
10.534,34.73790359,3,4,-1,,
20.588,28.47299385,3,4,-1,,
118.74,98.67507935,5,5,0,,
12.688,39.36565399,3,4,-1,,
8.1396,37.16379166,3,4,-1,,
27.77,36.82019424,4,4,0,,
45.725,29.19275475,4,4,0,,
10.534,18.53297615,3,3,0,,
189.37,55.95428085,5,4,1,,
11.252,38.209198,3,4,-1,,
8.6184,24.48173332,3,3,0,,
9.8154,32.48715591,3,4,-1,,
29.686,28.55458641,4,4,0,,
27.292,28.09120369,4,4,0,,
10.773,25.28983116,3,4,-1,,
8.6184,34.29544067,3,4,-1,,
9.0972,28.12506294,3,4,-1,,
7.182,18.9951992,2,3,-1,,
16.04,25.08215523,3,4,-1,,
63.68,49.20097733,4,4,0,,
6.7032,25.62512779,2,4,-2,,
8.379,21.2711544,3,3,0,,
8.379,18.63077736,3,3,0,,
8.1396,31.61320686,3,4,-1,,
8.6184,27.82154274,3,4,-1,,
11.491,20.40663719,3,3,0,,
9.3366,27.60260963,3,4,-1,,
8.6184,36.28814316,3,4,-1,,
11.012,35.78592682,3,4,-1,,
13.167,18.17915535,3,3,0,,
23.222,59.64739227,3,4,-1,,
8.6184,20.55831337,3,3,0,,
7.182,27.57435799,2,4,-2,,
9.3366,17.86252403,3,3,0,,
8.379,23.91833687,3,3,0,,
12.928,27.65418434,3,4,-1,,
18.434,35.85670471,3,4,-1,,
9.0972,24.5782299,3,3,0,,
28.967,31.22521782,4,4,0,,
18.913,26.03521156,3,4,-1,,
8.379,31.15150261,3,4,-1,,
242.51,15.15778542,5,3,2,,
7.6608,19.6611805,2,3,-1,,
8.8578,21.4162159,3,3,0,,
20.588,21.80840492,3,3,0,,
9.576,25.39602089,3,4,-1,,
6.4638,25.75040436,2,4,-2,,
6.9426,22.61538506,2,3,-1,,
9.0972,16.73434258,3,3,0,,
11.012,34.37892914,3,4,-1,,
18.913,23.54022408,3,3,0,,
7.9002,15.07338142,2,3,-1,,
9.8154,25.86294365,3,4,-1,,
7.6608,30.86580467,2,4,-2,,
11.252,27.10256004,3,4,-1,,
42.374,61.510952,4,4,0,,
7.182,19.99171638,2,3,-1,,
7.6608,22.61389732,2,3,-1,,
7.6608,21.94440269,2,3,-1,,
18.194,22.79588509,3,3,0,,
7.4214,35.5810318,2,4,-2,,
40.698,47.06731033,4,4,0,,
13.646,21.95083046,3,3,0,,
6.4638,20.77936745,2,3,-1,,
10.055,19.36363029,3,3,0,,
11.012,22.2137661,3,3,0,,
8.379,26.34628105,3,4,-1,,
7.4214,26.63153648,2,4,-2,,
6.9426,25.04739571,2,4,-2,,
15.8,19.92961311,3,3,0,,
42.613,72.4076767,4,4,0,,
12.449,19.13700294,3,3,0,,
13.167,25.01693153,3,4,-1,,
10.534,25.35511208,3,4,-1,,
15.322,36.12574387,3,4,-1,,
7.182,24.55202293,2,3,-1,,
62.483,89.07250214,4,5,-1,,
12.209,25.23885536,3,4,-1,,
21.785,22.25699425,3,3,0,,
10.055,23.30983162,3,3,0,,
15.561,30.14290428,3,4,-1,,
7.182,22.4627552,2,3,-1,,
8.1396,16.69615364,3,3,0,,
7.182,22.5899601,2,3,-1,,
10.055,22.65571785,3,3,0,,
9.3366,28.16135597,3,4,-1,,
24.179,33.25885773,3,4,-1,,
11.491,26.37764168,3,4,-1,,
21.546,51.86824417,3,4,-1,,
7.9002,29.41783714,2,4,-2,,
59.132,123.7871475,4,5,-1,,
9.576,29.18691826,3,4,-1,,
15.322,23.17560005,3,3,0,,
9.0972,22.66285133,3,3,0,,
6.9426,20.14760399,2,3,-1,,
8.6184,23.071558,3,3,0,,
41.416,86.25350189,4,5,-1,,
24.658,43.08404922,3,4,-1,,
8.379,17.21451378,3,3,0,,
37.825,19.92796898,4,3,1,,
10.055,34.61511612,3,4,-1,,
8.379,23.69950294,3,3,0,,
6.4638,21.98485756,2,3,-1,,
15.082,22.43853569,3,3,0,,
32.319,27.97818756,4,4,0,,
19.87,45.71539688,3,4,-1,,
35.671,31.92186356,4,4,0,,
6.4638,23.49933815,2,3,-1,,
6.9426,17.55641747,2,3,-1,,
9.3366,23.68026543,3,3,0,,
11.97,34.80542374,3,4,-1,,
18.434,43.50154877,3,4,-1,,
15.082,17.57290077,3,3,0,,
8.8578,19.53564262,3,3,0,,
11.012,25.07547188,3,4,-1,,
12.449,19.00266838,3,3,0,,
7.4214,18.7659359,2,3,-1,,
42.134,16.13900566,4,3,1,,
7.182,23.77692223,2,3,-1,,
7.6608,23.79465294,2,3,-1,,
22.264,23.60614967,3,3,0,,
8.6184,22.02635765,3,3,0,,
8.6184,27.42243385,3,4,-1,,
7.6608,24.37472343,2,3,-1,,
11.97,30.1632843,3,4,-1,,
12.449,46.83919144,3,4,-1,,
9.0972,20.49789238,3,3,0,,
14.364,21.89397621,3,3,0,,
7.182,19.83649635,2,3,-1,,
9.576,30.94314003,3,4,-1,,
8.6184,24.7553196,3,3,0,,
13.646,20.21053886,3,3,0,,
17.476,56.07619476,3,4,-1,,
11.252,21.66321373,3,3,0,,
8.8578,30.0171566,3,4,-1,,
7.9002,19.93963432,2,3,-1,,
11.012,23.34715843,3,3,0,,
12.209,27.88287163,3,4,-1,,
7.9002,17.07367897,2,3,-1,,
26.334,47.45391464,4,4,0,,
37.586,32.48269653,4,4,0,,
9.0972,21.74167824,3,3,0,,
10.773,26.68272209,3,4,-1,,
9.576,15.08804131,3,3,0,,
25.137,21.10442924,4,3,1,,
26.813,24.0403614,4,3,1,,
8.1396,27.48254204,3,4,-1,,
7.9002,25.99141884,2,4,-2,,
15.561,38.55582047,3,4,-1,,
10.055,26.92592049,3,4,-1,,
9.576,21.56675148,3,3,0,,
7.6608,26.30630684,2,4,-2,,
17.237,34.18977737,3,4,-1,,
6.9426,27.26397896,2,4,-2,,
12.449,27.25063896,3,4,-1,,
7.182,23.78642845,2,3,-1,,
11.012,27.46349144,3,4,-1,,
8.6184,24.39980888,3,3,0,,
11.731,22.33073235,3,3,0,,
11.012,19.37570381,3,3,0,,
7.182,18.94576836,2,3,-1,,
8.8578,18.41123772,3,3,0,,
16.997,35.70827103,3,4,-1,,
8.8578,27.8620472,3,4,-1,,
36.389,71.4388504,4,4,0,,
8.1396,40.45605087,3,4,-1,,
11.012,18.35886192,3,3,0,,
19.152,60.71153641,3,4,-1,,
18.434,28.10544777,3,4,-1,,
9.576,19.87904167,3,3,0,,
7.4214,22.90329552,2,3,-1,,
7.9002,24.94465446,2,3,-1,,
9.3366,24.74928093,3,3,0,,
6.9426,24.96918678,2,3,-1,,
8.379,19.35151482,3,3,0,,
10.773,24.28647041,3,3,0,,
8.379,19.65257835,3,3,0,,
9.3366,18.73343086,3,3,0,,
11.012,37.56354523,3,4,-1,,
18.434,44.75165176,3,4,-1,,
6.9426,21.5299778,2,3,-1,,
7.6608,18.21078682,2,3,-1,,
6.9426,25.09301567,2,4,-2,,
12.688,22.54626656,3,3,0,,
7.4214,29.485075,2,4,-2,,
9.0972,23.02785301,3,3,0,,
10.534,27.71729851,3,4,-1,,
7.6608,28.54063606,2,4,-2,,
12.688,37.39907837,3,4,-1,,
6.7032,17.27459145,2,3,-1,,
36.868,97.59384155,4,5,-1,,
16.519,29.07156944,3,4,-1,,
57.695,47.06465149,4,4,0,,
31.122,46.63934326,4,4,0,,
7.182,36.07920456,2,4,-2,,
7.6608,27.87963676,2,4,-2,,
7.9002,28.43224144,2,4,-2,,
8.8578,25.87837791,3,4,-1,,
13.406,20.39111519,3,3,0,,
18.673,73.50479126,3,4,-1,,
8.1396,15.80381584,3,3,0,,
7.182,22.9215126,2,3,-1,,
12.449,25.44865608,3,4,-1,,
11.252,26.63100243,3,4,-1,,
18.434,26.36661339,3,4,-1,,
14.364,27.87250328,3,4,-1,,
14.125,22.5866642,3,3,0,,
7.182,24.50058174,2,3,-1,,
12.449,25.64672279,3,4,-1,,
203.49,44.51490402,5,4,1,,
8.8578,26.61907768,3,4,-1,,
11.252,21.0742321,3,3,0,,
13.885,32.92105103,3,4,-1,,
11.491,24.21958733,3,3,0,,
17.716,24.61587334,3,3,0,,
8.1396,21.07056236,3,3,0,,
13.406,40.15992737,3,4,-1,,
23.94,31.97036934,3,4,-1,,
18.194,21.2069416,3,3,0,,
14.125,47.41809845,3,4,-1,,
11.252,30.65221214,3,4,-1,,
9.8154,25.72172737,3,4,-1,,
22.025,20.43644524,3,3,0,,
20.349,30.9323082,3,4,-1,,
15.561,47.66998672,3,4,-1,,
7.9002,27.77327156,2,4,-2,,
18.913,38.07201004,3,4,-1,,
10.294,23.34602165,3,3,0,,
15.322,27.8602314,3,4,-1,,
7.4214,22.54706383,2,3,-1,,
10.294,23.72333336,3,3,0,,
15.561,26.98805428,3,4,-1,,
26.813,21.56041145,4,3,1,,
9.0972,25.19195366,3,4,-1,,
10.055,20.20641518,3,3,0,,
7.4214,25.02152824,2,4,-2,,
80.438,53.48661423,5,4,1,,
7.182,23.04664421,2,3,-1,,
83.311,40.1919136,5,4,1,,
8.8578,14.93850136,3,3,0,,
9.576,25.0626049,3,4,-1,,
16.279,23.7584095,3,3,0,,
12.449,27.10597801,3,4,-1,,
9.3366,21.53191757,3,3,0,,
7.4214,21.75808907,2,3,-1,,
7.9002,18.64031792,2,3,-1,,
23.222,21.49139595,3,3,0,,
7.4214,21.21240044,2,3,-1,,
8.8578,23.26627541,3,3,0,,
8.1396,25.13092995,3,4,-1,,
37.586,98.58638763,4,5,-1,,
52.668,50.90659714,4,4,0,,
6.9426,22.21996117,2,3,-1,,
14.603,40.77438354,3,4,-1,,
9.576,22.38770866,3,3,0,,
9.0972,28.07574272,3,4,-1,,
8.8578,23.42537498,3,3,0,,
48.359,104.1480103,4,5,-1,,
6.7032,21.78300667,2,3,-1,,
8.8578,19.60097694,3,3,0,,
10.534,28.88383675,3,4,-1,,
7.9002,24.65599251,2,3,-1,,
73.735,18.04340172,4,3,1,,
16.04,19.59226036,3,3,0,,
7.6608,26.09793663,2,4,-2,,
62.723,29.32378197,4,4,0,,
12.928,45.57417679,3,4,-1,,
26.095,61.01221466,4,4,0,,
8.1396,22.0224514,3,3,0,,
15.082,46.00227356,3,4,-1,,
6.7032,24.41102409,2,3,-1,,
32.558,24.90287971,4,3,1,,
11.252,28.81160164,3,4,-1,,
7.4214,30.84377098,2,4,-2,,
27.531,64.0464859,4,4,0,,
9.3366,18.29343605,3,3,0,,
9.3366,22.77346611,3,3,0,,
33.995,126.8505325,4,5,-1,,
15.561,24.2481823,3,3,0,,
100.55,86.90345764,5,5,0,,
24.658,25.94893074,3,4,-1,,
31.84,51.25742722,4,4,0,,
16.04,27.08861732,3,4,-1,,
29.446,26.53486061,4,4,0,,
17.716,40.38402176,3,4,-1,,
8.8578,29.5538311,3,4,-1,,
15.082,41.57203674,3,4,-1,,
9.576,26.93992424,3,4,-1,,
8.8578,23.3401432,3,3,0,,
7.9002,24.94166756,2,3,-1,,
8.379,29.57366753,3,4,-1,,
18.913,40.01403427,3,4,-1,,
12.209,29.30260277,3,4,-1,,
6.9426,26.82457542,2,4,-2,,
7.182,20.5363369,2,3,-1,,
7.182,28.74948692,2,4,-2,,
7.182,26.25401878,2,4,-2,,
8.379,24.97917747,3,3,0,,
25.616,23.83257103,4,3,1,,
24.898,23.68304634,3,3,0,,
12.449,21.27026176,3,3,0,,
22.982,20.59718132,3,3,0,,
7.6608,17.88008308,2,3,-1,,
9.0972,17.93339729,3,3,0,,
10.773,32.49151993,3,4,-1,,
27.531,72.54651642,4,4,0,,
11.252,21.82852364,3,3,0,,
13.885,29.36577034,3,4,-1,,
8.1396,26.45395851,3,4,-1,,
7.9002,19.58887291,2,3,-1,,
23.461,21.38067055,3,3,0,,
10.055,30.9759388,3,4,-1,,
6.9426,22.4389286,2,3,-1,,
37.586,26.29418755,4,4,0,,
7.6608,31.47989082,2,4,-2,,
8.1396,23.60157585,3,3,0,,
23.94,19.89974022,3,3,0,,
6.7032,25.19079399,2,4,-2,,
6.9426,20.13596153,2,3,-1,,
7.4214,40.50103378,2,4,-2,,
8.6184,25.5052433,3,4,-1,,
7.4214,18.32869148,2,3,-1,,
87.381,130.6642609,5,5,0,,
20.349,33.07593155,3,4,-1,,
10.534,30.61700249,3,4,-1,,
11.97,23.93609047,3,3,0,,
10.055,34.22330856,3,4,-1,,
39.501,37.06049728,4,4,0,,
11.012,20.76772881,3,3,0,,
10.294,22.08595085,3,3,0,,
8.6184,29.27671242,3,4,-1,,
8.1396,21.6907444,3,3,0,,
7.4214,25.66622353,2,4,-2,,
26.573,79.05836487,4,4,0,,
29.925,109.7346115,4,5,-1,,
28.728,40.14559174,4,4,0,,
6.7032,20.79842949,2,3,-1,,
7.6608,24.60589027,2,3,-1,,
77.326,166.6968231,4,5,-1,,
6.9426,16.10451698,2,3,-1,,
45.486,56.0915184,4,4,0,,
6.9426,17.55470848,2,3,-1,,
6.2244,17.06511879,2,3,-1,,
7.182,19.13567162,2,3,-1,,
8.8578,19.95602608,3,3,0,,
13.646,37.70756531,3,4,-1,,
130.23,65.30266571,5,4,1,,
21.067,25.28838921,3,4,-1,,
31.122,61.31008148,4,4,0,,
7.182,25.20747948,2,4,-2,,
10.055,30.65928841,3,4,-1,,
10.773,19.35515404,3,3,0,,
10.534,38.00863266,3,4,-1,,
7.182,25.18369865,2,4,-2,,
7.6608,20.86332512,2,3,-1,,
24.179,30.6895237,3,4,-1,,
12.209,30.34202766,3,4,-1,,
18.194,27.99370003,3,4,-1,,
20.11,47.78701401,3,4,-1,,
7.4214,23.06108284,2,3,-1,,
47.88,20.94951439,4,3,1,,
7.9002,27.88403511,2,4,-2,,
6.2244,19.69086647,2,3,-1,,
8.1396,21.00323296,3,3,0,,
35.431,48.11637497,4,4,0,,
12.688,19.07460976,3,3,0,,
19.152,46.59180069,3,4,-1,,
18.673,21.18680763,3,3,0,,
7.6608,25.16052055,2,4,-2,,
7.6608,20.54843712,2,3,-1,,
12.449,18.99063301,3,3,0,,
8.8578,24.77091408,3,3,0,,
11.252,18.71033669,3,3,0,,
8.8578,25.23610878,3,4,-1,,
14.125,19.14426613,3,3,0,,
7.4214,22.1663723,2,3,-1,,
22.025,25.34514427,3,4,-1,,
122.81,24.67065239,5,3,2,,
22.504,19.60343361,3,3,0,,
9.0972,28.44122505,3,4,-1,,
