realPGA,Predicted PGA
14.125,20.57353783
18.673,17.0532856
267.17,118.4028015
7.6608,20.45815277
12.449,18.21765137
7.4214,16.45324898
10.294,19.96517372
14.603,15.36828232
10.534,19.04099274
8.6184,12.95991135
7.6608,14.63800049
8.1396,16.89271355
8.1396,15.48343468
10.534,17.27939224
13.646,13.54964066
7.9002,27.57949448
8.1396,15.40112209
33.516,28.8468399
11.97,21.52401543
30.164,18.49358749
42.374,25.6587677
9.576,14.63852978
8.1396,13.57047272
7.9002,14.48762608
7.4214,15.49907207
32.798,19.62159729
8.8578,16.18868256
11.491,14.17216969
41.895,16.53189468
9.3366,19.42707443
263.82,69.35067749
9.8154,14.44798565
27.292,39.14889526
9.0972,17.91917992
8.6184,17.32962227
10.055,12.58050346
10.294,13.06070614
10.773,15.43651962
6.4638,17.28481293
7.4214,18.25354958
8.6184,19.96511459
12.449,17.7410183
13.406,17.23228455
7.182,13.32500839
7.4214,14.2296629
10.294,19.64878082
7.4214,13.91576767
8.1396,15.24887657
22.743,14.84904194
9.576,16.49013519
10.534,20.42428589
7.6608,12.98948669
7.9002,16.15620613
90.733,22.14028168
11.731,23.18695259
100.55,15.11240864
88.339,138.018158
12.449,14.61106968
7.4214,14.55206299
7.6608,17.34225845
11.97,16.23529625
28.01,34.97414017
11.491,21.54393768
8.6184,14.53565598
8.379,14.01958275
127.36,25.72288132
37.825,22.38566208
8.6184,20.56310654
11.97,22.98247528
7.4214,11.91255665
11.731,14.00904179
26.573,33.58623505
19.152,17.31195641
14.843,25.12534332
10.055,15.54976749
7.4214,13.41199493
16.04,14.71231556
10.294,14.71365261
6.9426,14.17505741
7.9002,18.45067787
9.3366,14.35213566
20.588,14.59538555
6.7032,14.79491901
7.9002,13.94623756
15.8,22.32386398
5.985,15.61830044
6.7032,15.19611645
40.698,14.9036932
11.97,13.77398777
32.798,12.8442955
6.9426,13.95694733
9.576,13.95321369
21.307,27.95497894
11.97,24.41179657
10.294,11.69586372
50.753,16.79696274
12.209,17.99425888
7.4214,17.97973251
20.588,21.54136086
16.04,15.68077374
6.4638,15.26644421
18.673,28.75211334
8.8578,17.90467834
18.194,15.45003414
9.3366,16.12833214
11.012,16.81067085
31.84,32.83980942
8.8578,15.19768143
8.379,19.03061485
8.6184,17.34431076
24.898,16.07686234
6.4638,13.38163853
17.476,30.39399338
7.182,15.08444881
9.0972,17.2444191
30.164,13.11257744
13.646,17.76102829
13.406,15.63980961
17.716,12.15589523
7.9002,27.85910797
41.895,17.94699097
8.1396,14.33357811
10.773,13.72306252
14.364,15.23072529
13.646,20.876297
8.6184,18.03516006
8.1396,14.66419125
12.209,17.81772804
11.252,21.6167717
8.379,13.8265934
10.773,16.39999008
9.576,13.29733753
19.631,25.6097374
8.379,15.9831934
14.364,31.25113678
10.294,20.95835876
8.6184,17.47131348
11.252,15.92326355
15.082,23.0468502
28.01,35.06666183
21.067,36.64130783
17.716,14.40920353
10.055,18.39457703
8.1396,12.5461874
10.294,14.65534687
7.4214,14.11386299
34.952,35.81909561
25.376,24.81341171
12.688,17.42480087
22.025,25.58927917
41.177,18.73664474
11.491,14.58324242
47.162,19.88679695
6.9426,17.94479752
7.9002,24.15899467
45.486,30.78481102
11.97,21.99461365
13.885,20.73802757
23.461,15.59743214
8.1396,15.69716167
11.491,15.7150774
9.576,18.282341
6.9426,14.10227299
23.222,13.56638908
6.2244,13.03722572
18.913,23.32251167
27.052,21.42876434
8.379,14.14815235
11.491,15.39613438
8.379,15.48986626
21.067,15.51007175
16.758,14.40522194
16.279,18.28559494
8.6184,14.24396038
8.8578,15.84552479
7.4214,16.29173279
10.534,15.59928417
11.97,14.75059605
14.843,23.87862396
9.576,22.17902374
73.975,77.60527039
7.182,14.2080307
8.1396,22.49115562
7.4214,20.23292542
43.571,36.487854
35.91,48.17781448
185.54,207.2051544
27.292,12.4008379
9.3366,18.521595
8.6184,14.08027363
28.967,33.84402466
16.519,17.61505127
78.763,113.7698364
8.6184,16.39987183
8.379,18.63571739
7.4214,14.56255627
9.8154,19.06161118
8.379,13.36021328
12.928,14.18298244
16.279,19.97004318
9.8154,16.78715324
15.561,16.34793854
8.1396,20.85726929
27.292,17.41398048
9.576,13.08684063
15.322,15.93151665
8.6184,12.57861519
9.0972,17.47081757
6.4638,13.83130455
9.576,17.17185593
14.125,16.53819656
6.4638,16.91002464
7.182,13.40114594
9.0972,13.04463005
14.843,24.6023159
9.3366,22.44280243
173.8,19.09148026
148.91,16.11055374
10.294,18.16712952
9.8154,20.47898865
7.182,18.19220734
9.0972,19.41021347
12.928,12.11794853
21.307,16.74536514
28.728,32.05789185
9.8154,17.0278759
8.6184,12.95218849
37.107,34.36037445
11.491,24.0081768
12.209,16.88309288
16.758,30.06305504
26.334,11.82993984
9.3366,13.95471287
9.0972,16.45744324
22.504,25.65187645
10.534,13.29305363
7.4214,17.92520905
85.466,31.88802338
11.491,17.78739929
6.9426,14.6439991
8.6184,14.14157009
51.471,13.43588829
7.182,14.90218067
7.4214,12.97049522
19.391,13.86750507
7.9002,15.9804163
12.209,23.53447342
13.646,17.58715439
6.7032,16.99383163
8.1396,15.7493372
21.307,16.23236084
6.7032,14.91953564
11.491,22.4683876
13.885,16.71201324
13.885,17.15740395
8.6184,15.21187782
12.928,20.52094269
6.4638,14.70363331
7.182,20.09111023
23.94,17.9969368
25.137,13.25769901
8.8578,14.59088612
13.406,19.66374969
7.6608,12.93529034
19.631,18.28905869
11.491,14.36186981
13.167,14.79015255
14.125,15.83665657
10.773,14.48321819
9.576,21.34465599
13.885,13.48758221
9.8154,20.1074791
25.616,26.56021309
10.534,19.66993332
8.1396,12.18886089
7.4214,15.26796341
10.534,15.42949963
8.6184,16.40063858
26.334,52.97078323
5.985,15.40503311
16.04,16.38165092
12.449,15.97996807
6.7032,13.86267948
57.695,114.5406799
13.646,19.7900238
25.376,13.92023373
24.179,15.4310751
11.491,21.57842636
7.6608,16.02028084
21.546,29.45273781
8.8578,15.14258671
8.8578,14.4779911
14.843,13.6842041
16.997,13.92004681
7.182,15.77372456
19.391,16.72904587
11.252,15.14146805
12.209,14.9770956
17.237,19.49707222
26.813,26.73141289
28.728,40.15161133
8.379,16.77710342
7.4214,16.294981
9.3366,16.77556229
15.561,15.305439
9.0972,13.86487865
14.364,19.21564865
10.055,14.21016216
11.252,14.85365295
13.885,16.01954269
14.364,11.7737627
9.3366,14.23996258
8.379,13.73704529
1913.3,104.5822296
1844.3,17.27597046
11.252,12.96719837
64.159,19.3163681
13.885,20.17459106
36.389,53.52397537
8.8578,18.04541779
18.913,17.56028748
9.8154,13.44102287
8.8578,14.36596394
11.012,20.47071075
8.8578,15.20186615
11.012,14.32301807
11.252,16.78495407
8.1396,16.12565994
12.688,14.89804173
8.6184,14.22459126
15.322,21.87059402
68.708,16.19413185
8.379,11.83446217
7.4214,15.37774754
6.9426,14.71136379
28.967,18.19766235
19.152,13.24672222
57.695,70.06789398
8.1396,13.03920937
31.601,28.6688633
11.491,13.26778221
13.167,15.2736702
10.294,15.83858299
23.222,14.1897831
12.449,23.91476059
7.9002,23.16952705
8.1396,15.49339199
7.4214,15.99143505
23.94,14.33978558
11.97,21.30424309
21.785,34.4745903
20.11,17.84013557
11.731,25.5285759
8.1396,13.92216873
18.913,23.22031403
17.237,18.25936317
7.9002,14.60486889
8.8578,15.87333965
7.4214,13.75791836
11.012,12.0041647
8.1396,17.45375824
13.167,13.39135742
13.406,16.2065258
7.6608,20.57504654
9.8154,14.55583286
13.167,25.52959442
51.95,35.61545944
16.04,30.86894417
10.055,16.61006165
6.9426,19.78358078
26.095,40.15919113
15.561,14.54187584
10.773,16.4658699
89.775,105.4728012
7.182,17.63201904
10.055,15.81105709
7.4214,15.5696764
9.3366,20.22879601
89.536,26.07246017
12.449,24.56238174
9.0972,12.92085743
7.9002,15.70295525
7.182,14.28569031
24.658,19.50973511
8.8578,18.55092049
7.9002,13.31960011
9.576,12.81428528
8.8578,13.86466599
11.252,14.16080666
12.449,14.65894222
36.628,42.54195786
14.843,28.62967682
18.434,19.40956116
81.875,45.26781082
32.798,15.39568138
7.4214,14.5102911
10.294,12.19260979
9.576,14.98908138
15.322,13.37549114
15.8,15.06761646
8.8578,15.65501022
9.3366,16.58169365
7.4214,13.00835514
30.164,37.62881851
15.8,15.38288021
11.97,13.83749676
26.095,19.0291481
7.4214,16.15406418
11.252,19.42372513
6.9426,12.47612095
7.9002,18.45491791
23.461,15.86657906
10.294,14.50605488
8.379,19.31820107
12.928,15.19075489
17.476,14.8166256
8.8578,20.33773994
9.0972,14.27334785
10.773,14.39493084
8.1396,11.82781696
9.0972,15.16772079
8.8578,17.59645081
15.322,23.04325104
10.773,12.4539032
8.379,15.3121891
17.237,15.03551197
28.728,44.96621323
8.1396,12.85454655
46.204,17.08443832
16.279,14.01629257
7.4214,13.40112495
21.546,27.10338402
6.9426,19.28776741
20.11,11.97422123
7.4214,15.14608002
31.601,36.24184799
9.576,14.76989651
10.055,14.90347576
7.4214,14.22580433
7.6608,18.86269379
13.406,12.93965435
7.6608,21.92003822
12.209,12.92083931
8.8578,24.04314804
11.97,14.83607578
6.7032,19.87693787
7.4214,13.63534546
13.646,18.80559921
8.379,15.67292023
8.1396,13.72815323
15.322,25.43297005
7.182,16.67052841
13.167,18.13313293
12.688,17.80856514
27.292,21.57272911
17.716,18.07281876
9.8154,17.17020798
13.167,15.04580879
10.773,21.63405991
7.4214,17.1142807
7.4214,13.08910656
15.8,27.82374191
13.646,23.36287689
9.3366,12.90804672
11.731,15.59225178
6.9426,14.75040627
14.364,18.07332993
11.012,17.86738205
16.997,14.47000599
9.3366,21.40338135
12.688,13.33665371
8.1396,19.07917404
9.576,13.13233471
11.97,19.99927139
9.576,14.4350462
7.6608,12.75489998
83.551,28.02595139
7.182,15.40293598
6.7032,14.6023283
11.012,16.06270981
72.299,96.22451019
6.9426,12.59238338
28.489,13.74396801
8.1396,16.01004982
15.082,17.786026
10.055,16.21669388
23.461,21.6507225
18.913,18.91009521
7.182,14.81768322
7.9002,12.87919235
7.182,18.7317276
9.0972,13.05901623
75.172,16.74820518
16.04,20.67101669
13.167,14.51066113
16.04,16.56134796
7.6608,13.31593895
8.8578,13.66291714
9.0972,17.3272171
41.416,14.38091183
11.252,14.9985733
13.885,20.65491676
88.817,56.7544899
33.755,14.30816746
11.252,19.74160004
9.3366,18.87302589
7.182,15.22108364
12.449,18.99273109
20.828,20.78656387
5.985,15.29550171
8.379,15.46009064
8.1396,12.54474926
7.4214,12.1758337
9.0972,15.01051807
6.9426,13.18506527
8.6184,18.74869919
7.182,13.17703629
8.1396,17.90600586
6.9426,13.13710308
9.3366,15.64490414
8.8578,20.90982819
7.6608,13.46477413
9.8154,14.68955803
8.6184,15.1041317
45.965,48.62254333
7.182,14.3729105
12.209,12.2337923
7.4214,15.57387066
9.8154,19.15969467
12.688,14.53900719
6.7032,17.71647263
309.78,90.38720703
26.573,14.79566288
8.8578,16.02002335
16.758,16.08222961
7.4214,14.69267941
14.364,17.16762161
7.4214,19.70787048
8.379,14.97195721
9.576,16.12371063
20.11,16.02596664
101.27,29.25495148
11.491,12.52300739
7.4214,18.39485168
13.167,22.05310059
7.4214,14.4415741
9.3366,14.03607559
11.731,16.30596161
15.561,13.34398842
99.112,30.02581787
8.379,17.95085526
11.491,17.7928524
8.1396,14.1509552
6.9426,14.70271969
17.716,20.35673904
22.504,14.08903694
21.307,29.45033455
9.8154,13.99592018
11.97,12.95715809
134.06,42.99603271
49.795,17.15729523
66.553,70.56777954
7.4214,13.00775433
11.252,13.01315212
7.4214,14.86478329
10.773,17.17868423
26.813,14.23283577
11.97,14.55975819
11.012,13.34854603
6.9426,18.66086197
16.279,15.92820454
7.6608,21.38738632
13.406,16.42245102
20.588,14.3050518
86.423,69.58950043
57.695,19.59934807
7.6608,12.94717979
6.4638,14.44323063
15.082,14.06410122
13.646,15.15799999
18.434,16.0191288
18.913,32.59862518
6.9426,12.73902607
9.0972,16.75834656
7.182,13.23765564
9.0972,16.27382278
7.4214,14.390872
7.9002,14.84522438
36.389,23.62927628
24.179,21.79474831
36.149,62.04965591
13.406,14.35917091
11.97,13.94640923
10.773,14.32811356
7.9002,17.55852509
10.055,17.48794174
18.913,26.15713501
32.558,30.56909943
8.6184,14.27939606
7.6608,14.59462643
26.573,15.98072147
18.673,17.85468674
40.459,14.78210354
11.491,16.06844902
8.379,15.24276066
14.364,14.89641571
7.9002,21.02109146
10.773,21.61804008
7.4214,16.0391674
10.534,16.53356552
11.491,15.26182175
10.773,29.82360077
7.9002,13.71478844
11.97,17.44182014
10.055,13.65071774
10.773,15.83580208
24.898,15.41275978
7.182,14.97837067
11.012,13.9621439
15.561,19.42651558
24.898,16.12841415
7.4214,14.82993317
14.603,29.40273094
8.379,14.24340153
8.8578,16.20238304
8.379,17.99955177
31.122,14.51164913
34.474,20.46786499
60.808,21.57078934
16.997,18.36831665
15.8,15.84723186
44.528,43.84754562
11.731,15.7394886
55.301,18.73350525
11.97,14.24069691
7.4214,13.48494339
10.055,18.18404007
8.6184,14.07900238
16.997,19.61322403
13.646,13.32975388
35.431,12.6464777
17.716,13.98160362
9.8154,15.03710556
7.182,15.50609493
10.534,15.39368153
7.4214,14.18003941
9.3366,16.46879196
13.167,18.66993332
11.252,13.71032333
6.9426,17.97750854
9.576,22.0458889
7.4214,17.71601868
11.731,20.8870163
9.3366,17.65419769
11.97,16.32313347
42.613,16.37727737
11.012,14.40147495
8.379,14.97430134
9.8154,15.56207752
18.434,19.13770676
13.406,16.11314011
11.491,27.75982666
12.449,14.86931133
91.69,59.01722717
27.531,13.68248272
13.167,13.64155388
7.9002,15.31403446
8.8578,16.31202698
13.646,18.60182953
19.391,31.98044205
15.322,17.11713219
15.561,14.65978241
10.055,16.28884315
12.688,19.26141739
11.012,13.51674843
13.885,19.93947411
7.4214,23.40841484
7.9002,14.49906635
9.0972,12.99194717
12.209,16.49105835
21.546,28.18304825
13.646,21.02517319
45.965,15.27769375
8.8578,14.23034477
9.8154,13.11556149
8.379,16.14715385
11.97,13.89336205
7.4214,13.2455864
8.8578,13.46944809
8.1396,15.07446194
19.87,18.38194275
8.8578,14.71915627
8.1396,14.90587807
38.065,16.64613914
8.8578,13.35515404
7.6608,14.19627571
16.997,15.21855831
7.4214,14.56156254
11.012,16.40731049
24.179,15.35045433
7.9002,13.30300713
12.688,19.16505051
8.6184,17.96599579
29.925,31.82114792
11.012,12.76918888
11.491,16.30213165
8.6184,16.97080803
9.0972,14.49666214
38.304,24.01408005
7.9002,15.45554829
7.4214,13.97466564
27.77,37.94996262
12.688,14.75457859
115.63,22.63284683
6.9426,17.02988434
8.1396,17.83825302
8.379,15.64559269
113.95,84.9030838
34.234,12.86056137
15.322,14.27285385
7.182,15.39570522
32.798,27.92743874
43.571,15.52650452
12.688,17.57629013
11.97,17.07745934
11.252,15.36103153
10.055,14.11746788
45.965,48.80517197
7.182,13.79324627
33.037,23.91728783
12.928,20.08751106
14.125,18.69059563
7.9002,14.86750507
45.965,21.7336998
8.6184,14.1193676
6.7032,13.23818016
10.055,16.57192993
32.558,17.67542267
6.4638,16.06317139
11.012,17.11747169
9.576,15.99957561
20.349,39.01566315
62.483,24.51980591
12.928,15.69542313
17.716,31.68786621
43.331,21.61817551
13.646,16.87635803
81.635,16.91207504
10.055,20.92482376
9.0972,14.04185295
15.8,22.2180481
11.012,19.01059723
7.9002,14.72465324
7.4214,25.19367599
18.913,14.52895164
36.389,14.66108513
14.364,16.49303055
31.361,17.01320267
8.8578,13.28629112
20.349,18.30817032
9.576,21.46157455
10.773,12.87561893
8.6184,16.20697784
8.1396,14.27881241
7.9002,13.97683334
12.209,19.81390953
11.97,25.9904232
11.252,14.29666138
8.1396,12.59160042
9.3366,16.19373703
10.294,11.55508614
8.1396,19.71628189
11.012,21.69000244
21.307,29.09228134
24.419,19.27154541
10.294,15.70455456
8.6184,14.11207199
8.379,15.39993858
30.883,17.48994446
7.9002,15.24686623
10.773,19.88656998
9.0972,16.03097343
7.9002,13.35821152
36.149,80.00971222
32.558,32.4709816
12.209,21.13070679
10.534,17.04642677
9.8154,18.6264267
12.688,23.87465668
8.379,21.72490501
20.11,12.48797417
19.152,30.58056259
15.322,13.1256094
10.294,12.70146751
11.97,13.56883335
39.98,18.58646965
9.8154,14.5143795
6.4638,17.47657204
8.6184,14.32067776
25.616,32.06200027
7.182,17.26598358
11.731,14.43735218
7.182,15.90241051
15.8,15.20920086
15.8,12.82074738
26.573,15.0723381
8.6184,18.02976608
7.182,17.29764557
61.047,24.90381622
8.379,14.70608425
8.6184,16.88574219
10.534,14.00307274
11.012,15.28328228
24.179,20.63461685
13.406,17.89086151
13.167,16.61351013
11.252,14.61796856
7.4214,15.76291847
9.8154,20.53561783
20.349,14.53384304
7.4214,16.9946537
10.773,16.20839691
9.576,14.69932461
11.012,16.71512604
18.913,18.89218521
172.61,88.70900726
11.252,14.11449432
11.97,21.50912476
8.6184,17.20518112
8.379,14.10628605
7.4214,19.71318817
8.1396,14.29714203
7.9002,15.02915096
22.743,15.03705215
8.6184,20.33433723
8.6184,14.34099007
7.9002,16.53138161
5.985,16.77325249
7.182,14.91999149
8.379,14.13995075
14.843,14.74824429
9.576,12.68366718
11.97,13.79473877
7.6608,12.82043076
41.656,16.15520668
9.0972,13.99313545
47.641,80.65329742
43.331,36.93623734
15.561,20.16992569
14.843,22.50291061
8.8578,16.92186356
7.4214,15.1183691
26.813,13.04951
19.152,13.89232826
17.955,18.07705307
17.955,19.89138412
55.301,71.93717194
7.4214,13.92474842
40.219,21.28071404
8.8578,14.11640453
77.326,20.58548355
8.379,13.59016991
10.773,15.9389925
15.561,18.93958664
9.8154,16.74892616
7.6608,13.77168751
33.277,13.15228271
9.576,15.92742825
12.688,18.17735291
8.8578,14.30519676
25.616,21.00289917
14.125,11.84554577
7.4214,19.25551605
8.8578,16.4158783
7.6608,13.70070171
18.434,20.27424049
14.603,16.18486404
7.6608,13.86612129
8.6184,21.49720192
14.125,19.30563354
8.8578,14.71835709
15.322,28.65723038
8.1396,13.17306423
22.025,20.74676132
13.406,27.92308044
13.646,22.50665283
6.4638,12.69650841
17.955,20.8417778
11.97,16.26164436
8.379,15.2881794
8.379,14.10877991
9.0972,15.26041889
15.082,19.61889648
10.055,19.46729279
98.393,46.5760498
19.631,12.59560013
30.164,20.39240265
7.9002,17.81358528
7.4214,15.81555843
9.0972,16.99372482
9.8154,21.02216721
16.997,15.34408092
11.97,13.72267628
21.785,33.14292908
15.082,18.63014984
10.294,14.04105663
8.6184,16.03339386
12.688,22.06764603
9.0972,15.44667912
6.7032,17.65811157
29.207,12.58065033
8.379,16.58124352
10.294,14.57869244
8.379,14.01411247
9.3366,13.94789124
6.9426,14.32495594
11.97,15.42830944
35.91,22.10867691
22.025,15.3249836
7.182,14.70465374
19.631,21.44251823
9.0972,14.53395367
8.6184,13.75912285
8.379,13.27759171
8.6184,16.19308662
7.6608,14.89278793
10.294,17.40579987
7.9002,13.04026794
13.406,15.45670223
16.758,14.85129452
17.716,19.96044159
29.446,15.55282593
14.843,19.88898468
11.97,17.48023987
8.379,13.24889183
8.1396,11.99251938
11.012,20.46882248
7.182,14.34488106
11.731,13.8670454
7.9002,14.82046127
20.828,48.92286301
9.0972,16.18852043
28.01,15.406106
7.9002,14.85567093
11.731,16.56817436
10.294,14.80517769
84.029,33.78060532
11.491,14.43513775
8.1396,13.3321867
12.928,24.05133057
25.855,14.48776627
12.928,19.34547424
8.8578,13.33486366
8.379,13.11900425
28.728,24.90197754
16.997,13.62984848
23.222,14.53556728
11.731,13.95648479
12.449,23.50560951
8.379,17.42385483
7.4214,15.10984707
25.376,24.21112061
10.055,17.87977219
6.4638,16.13863182
16.279,15.04676151
11.252,14.55667114
12.688,16.94129181
11.491,16.32310867
8.1396,15.7846632
10.294,17.26649094
8.8578,15.32911777
29.446,25.18247032
15.561,16.20345116
57.217,15.53409863
7.6608,15.84455681
12.209,18.26520729
11.491,16.11357689
7.9002,14.2192421
22.264,25.56354713
7.4214,18.35577011
17.955,22.11457443
44.289,63.12362671
19.152,15.80503559
23.94,18.89967728
8.1396,12.6334877
8.1396,16.10115814
29.925,22.08343124
8.6184,19.49737549
19.391,13.00758076
15.082,29.82625198
11.97,14.17877007
9.0972,15.56171227
12.688,22.9105072
23.461,13.7189045
7.182,14.77263546
7.9002,20.74914742
14.603,19.18961334
28.249,43.71695709
12.449,12.11835194
10.534,13.83101177
7.6608,13.2391634
13.167,14.11106586
9.3366,15.7765398
10.534,18.49919891
19.391,22.87873077
7.6608,12.69967461
10.055,17.50724792
10.534,17.22594261
7.9002,17.99274826
8.8578,13.11534977
10.294,21.64520264
28.489,46.59062195
50.274,47.68420029
20.828,17.69046021
15.082,16.00805473
6.7032,14.75330639
26.813,41.88627243
24.179,14.5997448
11.252,23.58790588
10.294,16.47117615
62.483,33.3611908
10.294,14.28796291
7.6608,16.2163353
6.7032,16.64762878
25.376,38.3874855
19.87,17.17180061
7.4214,14.92450237
11.731,15.6404295
18.434,15.72725773
9.576,14.7688427
12.209,18.47458649
79.241,43.98537445
24.419,12.09885693
6.4638,16.49055099
61.286,17.66178513
8.8578,13.5850935
13.406,14.15209484
11.012,15.49180317
11.491,14.30183792
10.294,20.01424789
9.576,15.41275406
7.9002,17.33696938
23.701,21.47641182
13.646,18.90652847
18.194,32.80932236
24.179,13.96268749
28.249,32.05067444
8.1396,13.64148521
26.095,24.4857254
7.182,12.98846149
22.264,20.84632111
9.8154,17.504776
8.8578,14.66779423
14.364,23.64594269
8.8578,15.73613644
8.8578,15.02054787
45.725,38.90803528
7.6608,14.09724998
10.294,13.32473373
7.6608,11.99575043
10.294,14.2464695
9.0972,12.8584919
21.067,32.79869843
8.8578,13.56785583
36.868,19.17639923
17.955,14.46818256
35.671,33.15263367
9.3366,20.17740059
19.87,30.93738174
7.182,15.44216537
6.9426,14.9579134
8.8578,14.10197067
8.379,15.11078453
7.6608,14.21228313
68.708,43.65390778
17.955,20.35387993
8.1396,14.9787817
7.6608,13.02386189
19.152,30.66144562
9.576,21.37787247
10.294,12.94532871
8.1396,16.13782883
51.232,58.21162796
9.0972,16.40644264
18.673,26.36137009
7.4214,19.66589546
6.7032,14.82892132
27.052,16.92063332
6.7032,15.5258894
8.1396,18.88671112
6.9426,15.80905342
9.3366,13.34870338
8.6184,18.10590172
11.731,14.641469
7.9002,17.289608
11.491,17.97805405
25.137,30.29950142
7.6608,14.96179008
63.68,14.10482025
56.738,20.79241562
205.64,119.566452
8.6184,15.83928967
8.6184,15.30844593
7.6608,17.91582489
8.1396,18.22601509
65.356,15.16371441
15.082,15.8720274
9.8154,13.37386513
131.67,95.24974823
22.025,19.75951385
7.182,14.27695465
6.9426,23.53865051
7.6608,16.55209541
15.8,16.67859268
8.1396,15.27504635
15.8,23.3028965
9.3366,15.09371471
7.6608,20.49544907
93.366,80.93679047
14.364,28.34169769
16.758,37.50750351
22.264,13.96456242
10.773,12.14640427
9.0972,18.88393784
8.379,13.99839878
10.294,18.10829163
18.673,15.71307182
9.8154,14.08181286
8.379,14.34679794
7.4214,17.42197418
7.6608,14.10623074
9.0972,13.66755104
6.9426,15.79441929
11.012,18.96842957
7.6608,17.70799828
10.294,13.82919788
8.6184,15.84641933
9.3366,14.02361965
12.928,21.12146759
8.6184,19.74014282
9.8154,13.232337
27.052,18.87421417
24.179,13.35230446
6.9426,16.88914871
8.1396,17.73489761
8.1396,27.42109299
10.534,16.7660675
21.785,23.9575386
10.534,19.21354675
30.404,27.29753494
12.449,16.25215912
23.222,32.91382217
8.379,14.2339716
13.167,22.49107361
7.6608,15.50298214
9.3366,19.77873993
8.1396,14.70876122
23.94,16.37729263
28.967,33.92002487
81.635,15.11363697
17.476,16.62744141
15.8,15.51411057
11.491,15.12193584
19.152,24.56175232
8.1396,21.78209686
7.182,16.63130951
10.055,18.98279762
7.9002,14.3656702
7.9002,18.8552742
21.546,17.76692581
14.125,14.16690731
15.561,17.57845688
18.673,14.23338509
12.449,13.54863262
6.9426,14.86564064
8.6184,15.93009472
12.209,24.06268883
79.96,21.75053024
6.7032,12.97053814
10.055,13.47729111
8.8578,12.39739132
8.1396,15.54477787
7.6608,13.60148621
11.97,23.72215652
53.626,21.97998047
12.928,15.57357407
9.576,16.66491699
15.561,15.25355434
60.568,13.57890606
19.152,14.32529926
11.012,18.7555809
22.025,33.59531403
7.9002,16.04146957
7.182,13.85566139
18.913,21.34506607
9.8154,12.69485378
18.434,13.77981949
8.379,13.16593075
7.182,14.98745346
7.6608,17.68826294
9.3366,19.54706764
12.209,16.29247665
11.97,17.36964417
8.6184,17.22566605
26.813,15.83491707
10.773,18.93089485
11.491,14.85589695
8.1396,13.32127476
9.3366,14.17569065
7.4214,12.83023071
8.379,11.99387264
12.209,15.20801258
8.8578,16.66858101
11.731,23.04040909
8.8578,13.90097904
276.99,134.479248
8.1396,19.87197495
9.0972,16.35226822
24.658,27.20782089
7.6608,15.62458134
55.301,12.25629807
23.222,13.24071693
18.673,25.25469971
10.534,14.66938877
85.466,15.55038738
12.928,12.60762024
8.6184,17.97225571
11.012,14.06505966
15.082,20.21722794
98.154,27.74133873
7.4214,14.59782505
8.379,19.48905945
9.8154,14.59865093
8.1396,17.61605453
12.449,15.57513142
11.012,14.67512035
7.182,20.62255859
7.4214,16.19165421
11.012,20.47222328
7.4214,12.68531704
9.576,13.25557899
7.6608,19.34527969
11.491,16.72333908
6.9426,16.07097054
8.379,14.68972683
7.6608,19.41242409
9.576,13.15694332
18.434,28.72222137
8.1396,17.85395622
15.082,12.52099323
25.376,47.03230286
16.997,15.32283115
8.1396,16.49144745
23.222,13.86410999
15.8,17.11667252
14.603,31.82146835
9.8154,13.03001022
6.9426,17.52211761
48.119,34.94373322
7.6608,16.90460587
8.1396,14.41257381
10.055,15.89854622
10.534,16.09593582
9.576,17.46059036
10.055,16.12792206
18.673,21.61107254
15.322,13.10789299
31.361,36.64976501
6.9426,16.54154778
17.716,18.55995941
8.6184,26.53970718
17.476,15.04486752
7.4214,16.22237396
169.26,17.4662056
8.379,14.81577778
7.4214,14.56425762
7.6608,15.80835724
239.4,54.39765549
7.6608,14.2216444
6.9426,17.64637184
11.012,16.06719208
12.449,21.59041786
7.9002,20.1303196
9.3366,21.99141312
9.3366,13.6681509
14.603,16.83903503
10.534,13.99825096
8.1396,14.75532341
8.6184,21.76877975
7.182,14.04855537
24.898,12.97784996
8.8578,14.31847668
24.179,15.90808392
36.628,15.59396744
6.2244,15.83104897
129.28,39.43104172
7.4214,13.47317505
9.0972,15.24506283
7.6608,13.51778126
19.152,14.75087643
7.9002,13.42786026
9.8154,14.6707077
7.4214,16.90058517
9.576,14.22576427
7.9002,13.59375572
8.6184,15.11743641
18.913,19.06201172
13.406,15.46991253
8.8578,18.70167923
6.9426,14.07640839
26.813,21.31045532
7.182,15.75538731
9.0972,14.43074989
11.731,14.94149685
8.379,17.90699768
10.055,14.32216549
52.189,12.79339123
29.446,23.51020432
8.379,15.93598652
7.4214,18.8140316
14.603,13.28273201
7.6608,15.78511047
21.307,15.07120991
7.182,13.29857922
8.1396,17.50003052
9.8154,14.14496899
7.4214,13.1940136
7.182,13.3149004
10.534,14.63972187
26.813,14.99438953
31.361,16.47054291
7.4214,14.65536022
82.114,51.32360458
12.928,12.50467491
9.3366,14.06899929
9.576,14.48332596
7.9002,15.28953457
9.576,13.44706345
18.194,16.19522285
19.631,25.59306717
17.716,16.66711807
7.9002,13.89633179
63.68,92.46537018
12.688,21.39001083
25.376,20.2386322
9.8154,20.27751541
7.9002,15.14539909
20.11,28.41640472
9.3366,12.72744751
14.603,20.5931778
13.167,15.64957237
11.012,15.94515228
31.122,33.59757996
