18.5,1.9152,6.4425
21,1.9152,6.0368
20,2.394,8.9411
19.5,2.7531,10.484
21.5,2.394,9.1619
20,2.1546,10.193
31,5.2668,12.976
25.5,1.9152,9.6257
24,1.6758,5.8845
20.5,1.4364,5.6902
22,1.5561,5.7726
20.5,2.2743,7.0303
22,1.4364,5.5317
22.5,1.197,5.1315
22,1.6758,6.7559
24,1.7955,6.0359
25,1.6758,5.9138
23.5,1.5561,5.9347
21.5,1.3167,5.296
22.5,1.7955,6.1537
19.5,1.9152,5.7917
23,1.4364,5.4021
19.5,2.1546,6.8951
22.5,1.6758,5.5054
22,2.0349,6.9642
24,2.1546,5.8813
21,1.6758,5.607
23,1.4364,5.6753
20,1.9152,5.6644
25,1.6758,6.2812
23,2.0349,5.6836
20,1.6758,5.7899
23,1.6758,5.6175
20,1.4364,5.8253
23.5,1.6758,5.0868
23,1.4364,6.2003
24.5,1.4364,6.0735
24,1.9152,5.7797
22,2.1546,6.9188
21.5,1.9152,6.318
21,1.9152,5.6936
23.5,1.6758,6.0091
23,1.4364,5.7624
22,1.7955,6.0922
21.5,1.4364,6.0928
18.5,1.7955,6.1361
20.5,1.6758,6.018
27,2.0349,6.39
22.5,1.9152,5.8026
19,2.2743,6.2244
23.5,1.6758,5.5204
21,2.0349,6.1984
19,2.1546,6.132
23.5,1.9152,6.1112
23,2.1546,6.5492
20.5,1.3167,5.998
26.5,1.4364,5.7233
26,1.4364,5.7156
23.5,1.7955,6.2771
24.5,1.9152,5.5437
20,1.7955,5.9124
22.5,1.9152,6.2076
20.5,1.4364,5.4406
22,1.6758,5.054
20,1.3167,5.4514
21.5,1.6758,5.6969
20,1.9152,5.2492
25,1.5561,5.7914
28.5,2.1546,6.575
24,1.6758,5.4824
25.5,1.7955,5.8825
23,1.6758,5.5434
24,2.1546,6.3089
21,2.1546,6.4454
23.5,2.0349,5.9688
16,1.5561,5.4533
19.5,1.9152,5.6313
21,1.6758,6.091
23.5,1.7955,5.5265
25,1.4364,6.0231
19.5,1.6758,5.7282
21.5,1.7955,5.9231
21.5,1.6758,5.998
22.5,1.9152,5.6114
22.5,1.9152,6.1484
25,1.4364,5.9449
24,1.6758,5.9669
22.5,1.6758,6.0556
22,1.6758,6.0245
22.5,1.3167,5.5008
24,1.9152,6.1469
19.5,1.7955,5.8932
22.5,1.7955,6.5477
21.5,1.9152,6.9805
22.5,1.4364,5.4708
24,1.6758,5.4628
25,2.2743,6.6027
21,1.5561,5.3968
17.5,1.6758,6.0922
24.5,1.6758,5.7414
18.5,1.7955,7.31
23,1.6758,5.4652
22,2.394,6.8677
23.5,1.9152,7.3948
22.5,1.4364,6.2459
22,1.6758,6.8364
18.5,1.6758,5.8434
19.5,2.2743,8.7501
27,2.0349,6.1448
24.5,1.4364,5.0108
16.5,2.394,9.4548
22.5,1.4364,5.6124
17,2.2743,8.6816
19.5,2.2743,7.4999
21.5,2.5137,8.7587
26,1.6758,6.2661
23.5,1.4364,5.8857
19,1.9152,6.9257
23.5,1.6758,5.8716
21.5,1.6758,5.9223
24,1.9152,5.4828
21,1.6758,5.7963
23,1.7955,5.6098
24.5,1.7955,6.1341
23,2.2743,7.2117
23.5,1.4364,5.8246
20.5,2.1546,8.5173
22,2.1546,6.5043
22.5,1.5561,5.8399
23.5,1.4364,5.7302
17,3.2319,12.793
23,1.4364,4.6197
25,1.6758,5.8754
23,1.9152,6.9021
25.5,1.4364,5.7136
25.5,2.0349,7.4668
24,1.6758,6.5024
18,1.6758,5.8083
24,1.7955,6.8392
20.5,1.6758,6.0639
24.5,2.0349,7.2277
24.5,1.9152,6.4482
19,1.7955,5.9377
21.5,1.6758,6.097
27,1.6758,5.9254
20,2.0349,6.026
25,1.9152,6.0052
16,3.1122,9.1431
26.5,1.9152,7.2429
24,4.788,24.109
23.5,1.9152,8.5508
29,1.6758,6.7588
21.5,1.4364,5.2177
20.5,1.3167,5.1071
26,1.5561,5.9429
27,12.928,48.839
18.5,25.496,99.68
22,1.6758,8.2833
29.5,2.394,11.107
24,2.394,16.914
19,1.9152,6.445
25.5,2.9925,13.089
25.5,1.7955,6.6791
26,2.1546,10.526
23.5,2.1546,6.0061
21,1.6758,6.3945
24,1.197,5.515
21,2.8728,9.2531
21.5,2.8728,8.9708
25,1.6758,6.1156
23.5,1.7955,5.8893
28.5,2.0349,5.9129
18,2.1546,6.7299
22.5,1.9152,5.8628
24,1.9152,6.4823
21,1.6758,6.6497
23.5,1.6758,6.5474
21.5,1.6758,6.1261
23,1.7955,6.2948
24.5,3.4713,11.647
25,3.1122,21.295
23.5,2.394,6.4985
25,1.6758,8.1609
24,2.0349,6.6478
23,1.6758,5.7937
29,1.9152,13.024
23,2.0349,8.4446
25.5,1.7955,7.7227
21.5,1.4364,5.6205
24,2.6334,9.1719
23.5,1.7955,11.306
25.5,2.0349,7.1503
19.5,1.9152,5.4139
22.5,1.197,5.6462
25,2.394,7.8233
28.5,2.6334,12.388
22,1.9152,6.5477
18,1.9152,7.1053
23,1.197,5.8077
25,1.7955,7.2454
17,1.6758,7.4645
27,1.9152,7.4216
21.5,2.394,9.2801
18.5,1.4364,6.7373
23,1.9152,8.4502
23,1.6758,7.4387
21.5,2.0349,7.9586
25.5,2.1546,9.072
24,2.1546,7.9156
24,2.6334,9.9438
22,1.9152,6.3821
18.5,1.4364,5.7165
26,1.6758,5.6452
18.5,2.0349,6.1843
23,1.6758,6.7461
21.5,2.1546,6.6074
24,1.9152,6.2696
20,1.6758,5.5384
26,1.4364,5.873
25,2.1546,7.3209
20,2.5137,9.7786
24,1.6758,6.3014
23,2.0349,7.8778
20,1.6758,5.5316
16.5,1.9152,6.0618
19,1.6758,6.4876
24.5,1.9152,6.1072
22.5,2.1546,6.596
24.5,1.9152,5.1867
19.5,1.6758,5.8432
22.5,1.7955,5.7867
26,1.6758,6.5067
27.5,1.7955,5.8979
23,1.6758,6.6119
26.5,2.1546,7.785
26.5,1.7955,6.7313
23,1.6758,8.4785
24.5,3.3516,16.265
19,5.5062,27.719
20,6.8229,22.242
23.5,1.7955,10.381
19.5,2.1546,8.4628
18,1.4364,7.0325
24.5,2.1546,6.285
23.5,1.4364,5.8578
19.5,1.7955,6.4685
22,2.1546,10.551
22,8.8578,33.786
24.5,2.1546,7.612
22,3.2319,15.336
22,2.394,7.9657
26.5,2.1546,9.5572
24,1.9152,7.3619
22,1.5561,7.7133
24.5,2.394,9.0121
19,1.9152,8.0257
18.5,4.1895,13.361
21.5,2.2743,11.552
22.5,2.0349,8.2964
22.5,2.6334,10.239
24.5,3.7107,23.849
22.5,2.0349,6.8898
24,2.5137,7.5349
25,2.7531,13.295
21.5,3.4713,12.205
22.5,2.1546,6.4168
22.5,1.7955,5.9443
19,1.3167,5.779
21,5.3865,18.091
21.5,2.0349,6.5457
20,2.1546,8.7167
21.5,2.7531,8.5559
21.5,1.6758,6.21
21,1.6758,6.1703
23,2.394,9.5189
24.5,1.4364,5.9156
24,1.7955,6.2724
22.5,1.9152,6.3699
18,2.0349,7.5584
27,2.394,6.9968
21.5,3.1122,10.056
26,1.6758,6.3658
22,2.5137,7.0976
28.5,1.6758,6.9522
22,2.394,8.2628
20,1.6758,5.5147
16,1.6758,6.6893
22,1.9152,6.8708
20.5,2.0349,5.4948
20,1.6758,5.0877
22,1.6758,5.9941
22.5,1.6758,5.5496
20.5,2.394,8.0209
22.5,2.394,7.1004
18.5,1.9152,6.5273
22.5,1.9152,6.3025
21.5,1.7955,6.3265
22.5,1.4364,5.0904
26.5,1.4364,5.0337
27,1.4364,5.4262
22,1.6758,5.6485
25.5,1.6758,6.4873
22.5,1.197,6.0931
21,2.1546,6.8882
21,1.9152,5.8474
25.5,1.6758,6.1829
19.5,2.2743,6.2023
24.5,1.5561,5.9685
18.5,1.4364,5.1077
19.5,1.6758,5.5395
26.5,2.0349,6.0415
23,1.4364,5.5451
19.5,2.1546,6.0688
22,1.9152,6.2435
22,1.4364,5.9835
25.5,1.6758,6.5502
21,1.6758,5.7879
22.5,2.394,9.0588
21,2.1546,7.0349
26.5,2.1546,9.653
24.5,2.1546,5.9544
19.5,2.1546,5.6773
23,1.4364,6.3046
29.5,2.394,7.1179
24,1.7955,5.651
22,1.5561,5.8709
27.5,1.6758,6.7874
20.5,1.4364,5.4413
22,2.1546,7.4711
29,1.5561,6.7922
17.5,1.7955,6.017
21,1.6758,6.2819
26.5,2.1546,6.6354
24,2.6334,10.35
21.5,1.4364,5.5974
23.5,2.1546,7.3442
18,1.6758,6.1279
22,1.6758,6.15
25.5,3.2319,12.288
21,1.9152,7.3701
20,1.9152,6.6065
22,2.0349,7.1737
22,1.7955,6.3089
23,1.9152,5.9156
18,2.1546,6.7469
25.5,1.9152,5.4549
25,1.9152,6.7468
26.5,2.1546,6.9729
22,1.4364,5.6293
23.5,1.6758,6.6436
19,1.5561,6.6754
16,1.9152,5.848
25,1.4364,5.861
24,1.6758,5.8626
21,1.9152,5.9723
25.5,1.5561,6.4842
21,1.6758,5.7846
24.5,1.6758,5.0939
24,1.5561,5.625
18.5,1.6758,5.9096
20.5,1.4364,4.5565
19,1.6758,5.7715
25.5,1.6758,6.3667
21,2.0349,6.6489
19.5,2.394,7.4182
25.5,1.5561,5.9567
29,1.7955,5.9076
24,1.7955,7.11
22,1.7955,7.181
25,1.4364,5.5204
22.5,2.8728,10.448
18.5,1.4364,6.2287
23.5,1.7955,7.3793
27,3.1122,11.653
23.5,1.6758,7.2987
24,1.5561,6.5484
22,1.5561,5.7425
28,1.6758,5.5002
24.5,1.6758,5.1894
17,1.6758,6.2883
21.5,2.2743,7.4195
22,2.1546,7.7083
26.5,1.7955,5.7618
24,2.0349,7.1115
23,1.9152,5.5761
21.5,1.6758,6.1829
22,2.394,8.1268
22.5,1.5561,6.1105
20.5,1.6758,7.087
22,2.0349,6.7093
27,2.394,8.74
23.5,2.394,7.0158
24.5,1.9152,7.2946
22,2.1546,8.1773
25,1.6758,6.1061
24,1.6758,7.5145
25.5,1.9152,9.2058
23.5,4.0698,43.415
26.5,1.7955,6.2381
29,1.9152,5.6891
17.5,2.2743,5.9926
25.5,2.2743,11.694
26,1.9152,5.9927
20,1.6758,5.6217
23,1.9152,6.349
19.5,2.1546,10.527
26,1.9152,6.8349
24,1.9152,7.1934
20.5,1.4364,6.8907
21,1.197,6.0722
23,1.6758,5.8328
24,1.4364,5.6364
17,2.0349,5.9163
22,2.1546,6.6457
23.5,1.9152,7.443
18,1.6758,5.8817
29,2.2743,9.7558
19.5,2.0349,6.4434
21,1.6758,5.8296
26.5,1.3167,5.9551
23,1.6758,5.5188
24.5,2.1546,6.813
23.5,1.6758,5.8076
23,1.9152,6.7669
20,2.394,7.9392
17.5,1.6758,5.8575
26,2.394,7.1626
26.5,2.0349,6.4418
26,1.4364,5.7563
24.5,1.7955,5.5169
23.5,2.0349,5.9128
20,1.4364,6.4444
21,1.9152,6.0709
29,1.6758,6.6033
21,1.5561,5.4218
20,1.4364,5.1911
25,1.9152,6.1841
20.5,2.1546,6.9166
22,1.4364,5.4572
20,1.7955,6.158
19.5,1.9152,6.2882
24,1.9152,7.0042
23,2.2743,6.8464
24,1.9152,7.003
24.5,1.9152,5.6444
17.5,1.6758,5.8159
18.5,1.6758,5.698
24,1.6758,6.4334
23.5,1.6758,5.7154
22,1.9152,6.8461
27.5,2.0349,8.1678
18,1.9152,5.7258
27,1.6758,5.6329
23.5,1.7955,6.4927
23.5,1.6758,5.7797
24.5,1.197,5.7251
23,1.6758,5.788
18.5,2.2743,10.1
23.5,2.0349,9.9134
24,1.6758,5.4796
23,1.9152,6.618
27.5,2.1546,8.1723
19.5,1.9152,7.3497
25,2.394,6.106
22,1.4364,5.4251
20,2.0349,6.8388
25,1.4364,5.4211
21,1.9152,6.2032
21,1.4364,6.4948
25,2.9925,9.207
18,2.394,9.7666
25,1.6758,6.3055
18,2.1546,8.6074
21,1.7955,6.9002
30,2.7531,7.8619
22.5,1.7955,5.6725
25,2.2743,12.46
21,1.7955,6.6112
21.5,2.0349,5.8734
21.5,2.2743,8.8233
28.5,8.1396,17.039
27.5,3.8304,12.776
22,1.6758,5.6736
22.5,1.5561,5.729
25,1.9152,6.2681
22.5,1.7955,6.595
20.5,2.8728,11.012
24.5,5.0274,22.173
19.5,5.5062,17.045
30.5,7.7805,20.801
27,4.1895,14.534
20,1.9152,5.739
22.5,1.6758,6.1124
23.5,2.1546,7.5679
22,1.9152,6.7318
15.5,1.3167,5.1764
23,1.197,5.9092
22,1.3167,6.0813
17,1.9152,6.7355
22,1.4364,7.0924
25.5,1.9152,6.2377
18,1.5561,5.7005
21.5,1.6758,6.1293
25.5,1.9152,6.8558
20.5,1.5561,5.7781
21,1.6758,6.368
16.5,1.6758,6.6074
17,2.0349,6.9071
21.5,1.9152,6.1426
25.5,1.197,6.65
20,1.6758,6.6937
20,1.9152,7.3978
20.5,1.9152,5.6485
26,1.6758,6.0287
23,1.7955,9.4441
23,1.5561,7.296
22,1.5561,6.1293
24,2.1546,5.9899
22,1.9152,6.5896
22,1.9152,6.0552
18.5,1.7955,7.1764
20.5,1.5561,6.1508
22.5,1.6758,5.6237
18.5,2.1546,6.3552
23.5,1.6758,5.6002
24.5,2.1546,8.9989
24,1.9152,6.3524
18.5,1.4364,5.9522
20.5,4.4289,16.07
28.5,1.9152,7.0315
21,1.6758,7.1648
31.5,5.6259,12.755
17,1.6758,5.8028
21,1.6758,6.1684
24,1.7955,7.4141
22,1.197,8.3284
25.5,1.9152,6.5735
19,1.9152,10.133
27,3.2319,18.877
26.5,2.0349,6.6428
28,1.9152,6.1151
22.5,1.6758,6.1013
21,1.4364,5.7035
31.5,1.6758,6.2643
25.5,1.6758,5.9538
23.5,2.1546,5.6782
24,1.9152,7.0136
17.5,1.7955,6.4477
23.5,1.6758,5.5198
24.5,1.9152,7.5823
24.5,1.7955,7.2215
23.5,1.6758,8.4421
28.5,1.7955,15.194
21.5,1.4364,5.9548
21.5,1.9152,7.1909
23.5,1.9152,7.1921
17.5,2.1546,7.1555
25,1.9152,6.5772
22.5,1.4364,5.4221
25,1.9152,11.81
18.5,1.4364,13.574
24,1.4364,5.818
22,1.6758,8.0912
29,2.394,9.1973
20,2.1546,5.5854
24.5,1.6758,7.0469
28,1.9152,8.1606
25,2.1546,8.7352
22,1.6758,5.7284
18.5,1.4364,5.8216
29,14.962,32.439
19,1.6758,5.7776
23.5,1.9152,8.4727
34.5,5.5062,19.286
25,3.7107,17.757
22,1.6758,6.5335
22,1.5561,6.4199
25,2.1546,6.7437
20,1.9152,5.5174
23,1.4364,6.0539
24.5,1.4364,5.4446
21,1.6758,5.231
22,1.5561,6.0579
22.5,1.6758,5.5597
22,1.7955,6.8468
20,1.6758,5.4987
22,1.6758,6.1437
27,1.6758,6.6555
17.5,2.394,6.9832
21,1.4364,5.6824
31,6.5835,18.262
24,1.9152,6.8953
21.5,1.4364,5.5128
23,2.0349,5.8028
21.5,2.1546,6.3812
26,1.7955,5.9174
25.5,1.7955,6.643
23,1.9152,6.7928
18,1.6758,7.0796
25,1.4364,6.3739
25.5,2.1546,7.0585
22.5,1.6758,7.5514
26.5,1.4364,5.2628
20.5,1.5561,6.1258
25,1.7955,8.0171
18.5,1.6758,5.6778
25,1.9152,6.3302
24,1.6758,6.1106
25.5,1.6758,6.5028
19.5,1.4364,5.8889
20,1.6758,6.3276
19.5,2.1546,5.7045
17.5,1.9152,5.8263
20,1.9152,5.5067
19,1.6758,5.7406
24.5,2.394,7.1446
14.5,1.6758,5.6875
21,1.5561,6.0084
20,1.6758,6.6874
21,1.6758,5.214
23,1.6758,6.5461
21,1.6758,6.8066
24,1.9152,7.8913
24.5,1.9152,11.26
23,1.6758,6.9838
21.5,1.4364,7.2303
20.5,1.9152,8.1457
23.5,1.4364,8.3149
19.5,1.6758,7.8207
19,1.6758,7.9899
22,1.9152,7.6528
20,1.6758,6.0191
19.5,3.591,14.565
21,3.1122,15.247
25.5,2.6334,15.121
21.5,2.8728,13.398
23.5,2.5137,12.85
17.5,2.2743,7.6509
25,1.6758,6.3244
23.5,1.4364,6.528
18,2.0349,6.1575
27,1.9152,6.1228
24,2.1546,6.0258
26,1.5561,6.3783
23.5,1.6758,6.1757
20.5,1.7955,6.2994
25,2.1546,7.836
24.5,2.0349,5.7105
23,2.1546,6.701
16.5,1.9152,5.7166
24.5,1.4364,6.1173
22.5,2.0349,6.2289
25,1.7955,6.0223
21,1.9152,7.4386
23.5,2.1546,6.7224
22,1.5561,6.0465
22,1.4364,5.9939
23.5,1.6758,6.6407
18.5,1.4364,6.0334
22.5,1.9152,6.3874
19,2.1546,6.7072
27,1.4364,6.1802
27,1.7955,6.517
23.5,1.4364,5.9092
18.5,2.6334,9.3015
17.5,2.1546,6.8139
22,1.4364,6.1585
22,1.6758,6.6621
19,1.9152,6.0523
23.5,1.4364,5.6975
27,1.9152,6.1977
24,1.5561,5.7978
21.5,1.5561,7.1533
24,1.9152,7.1401
22.5,1.4364,5.9499
20.5,1.6758,6.8836
24,1.6758,4.9187
21.5,4.788,19.605
23.5,1.9152,6.1346
23.5,1.4364,5.5696
23,1.6758,6.2738
20.5,1.7955,6.0284
17,1.4364,5.604
24,2.2743,6.6558
20.5,2.1546,7.5636
24,2.0349,6.2894
22.5,2.5137,11.212
26,1.6758,7.3626
20.5,2.5137,11.321
15,4.788,14.27
20,1.7955,6.0354
22.5,1.6758,6.2601
25,1.4364,5.3235
24,2.0349,6.9407
24,1.6758,6.4091
23.5,1.4364,6.5512
25,1.5561,6.4061
22,1.5561,5.9941
22,1.4364,6.2243
23.5,1.6758,6.5394
22,1.4364,5.4069
21,1.6758,6.1666
21,2.1546,6.931
24.5,1.4364,6.4997
21.5,1.9152,6.9332
20,1.9152,6.0422
17.5,1.7955,5.9516
22.5,1.3167,5.8898
20.5,1.6758,5.2932
25,1.6758,5.8076
18,1.6758,5.9745
20.5,1.9152,6.5123
21,1.9152,6.2219
23.5,1.0773,5.1738
19.5,1.9152,6.487
17.5,1.6758,5.2936
28.5,1.7955,6.8248
19.5,1.7955,5.9681
25.5,1.4364,5.927
22.5,1.6758,5.7325
24,1.6758,4.8879
28,1.6758,5.6735
20,1.6758,5.2506
25,1.7955,5.8181
20.5,1.5561,5.9243
23.5,1.6758,6.1304
21.5,2.1546,6.0857
21.5,1.7955,5.9796
25.5,1.9152,7.0317
26.5,1.5561,5.5211
26.5,1.6758,5.7508
18,1.6758,5.0831
22.5,1.9152,6.0653
20.5,1.6758,5.3656
21.5,1.5561,6.0579
23.5,1.5561,5.9474
22,1.5561,5.9308
23.5,1.5561,5.8818
21,1.9152,6.1501
22,1.6758,6.7306
18,1.9152,6.6778
20.5,1.4364,5.4573
26.5,1.6758,6.2506
26,2.0349,5.974
23.5,1.6758,5.9419
25.5,1.6758,6.0517
23.5,1.9152,6.0019
26.5,1.6758,6.0592
18.5,2.1546,6.699
22,1.6758,6.6216
23.5,1.6758,5.7902
24.5,1.5561,6.7313
22,1.4364,5.6844
24.5,1.9152,6.7319
21.5,1.5561,5.4535
19.5,1.7955,5.8236
21.5,1.6758,5.708
25.5,1.6758,5.9135
27,1.4364,5.6206
23.5,1.9152,6.1433
22,1.5561,5.2983
27.5,1.3167,6.0499
20.5,1.6758,5.1561
21.5,2.1546,7.2806
23,1.5561,5.9115
23.5,1.7955,5.9796
17.5,1.7955,5.9914
18.5,1.6758,6.1564
25.5,1.9152,6.3745
24.5,1.6758,5.1803
25,1.6758,5.9311
21.5,1.6758,6.1203
19.5,1.9152,6.4005
24.5,1.5561,4.9216
24,1.6758,5.4911
22,1.9152,5.5988
23.5,1.5561,5.9841
22,1.9152,5.9998
20,1.3167,5.5486
20.5,1.7955,5.7007
21.5,1.5561,5.7486
22.5,1.6758,4.8875
23,1.6758,6.279
27.5,1.4364,5.4838
23.5,1.4364,5.5655
20,1.9152,6.1186
25,1.6758,5.3102
19,2.0349,6.0302
23.5,1.4364,5.6087
19,1.6758,5.2513
21.5,1.4364,5.3401
22,1.9152,6.7429
23,1.9152,5.7311
21,1.7955,5.6371
23.5,1.7955,6.6748
23,1.5561,7.0804
25,1.9152,6.2041
21.5,1.5561,5.359
20.5,1.7955,5.9126
22.5,1.5561,6.6451
19.5,1.7955,6.1482
23.5,1.0773,5.0849
26.5,2.1546,9.2266
18.5,1.9152,6.8172
24,2.1546,7.608
23,1.4364,5.562
27,1.9152,6.2592
22.5,1.6758,6.0311
23,2.6334,13.011
25,1.9152,6.1773
23.5,2.2743,6.289
23,1.6758,6.1076
22,1.4364,5.5606
26.5,2.1546,6.4439
22,2.1546,6.3799
17.5,1.7955,6.8751
23.5,1.9152,6.2572
28,2.394,8.2873
25.5,1.9152,6.6579
22,1.9152,5.7847
25.5,2.2743,8.3225
26,1.6758,6.6262
25,2.394,7.2977
19.5,1.6758,6.2106
24,1.9152,5.5383
28.5,1.6758,6.5673
24,1.4364,5.3148
21,1.4364,6.5556
31,2.0349,6.7572
30.5,3.4713,8.6162
24.5,1.6758,6.6258
19,1.9152,6.5277
21,1.9152,7.0173
22.5,1.6758,5.8499
21,2.1546,6.3
20.5,1.6758,5.9725
23.5,1.6758,5.8145
20,1.4364,5.7569
20,2.6334,7.4397
28.5,1.6758,6.4392
18.5,1.9152,6.5124
22.5,1.5561,6.0978
24,1.6758,5.7328
25,1.6758,5.3733
27,1.9152,6.3263
21.5,2.0349,8.4904
22.5,2.5137,9.0606
19.5,4.1895,11.889
21.5,1.9152,6.7122
19,2.2743,6.9478
24,2.394,9.7576
25.5,2.1546,5.9719
25.5,2.6334,8.5606
25,4.5486,16.459
21,2.0349,6.1249
23,1.4364,4.9832
23.5,1.6758,5.6493
19,1.5561,6.5273
23.5,2.2743,8.2532
23,1.6758,5.1379
19.5,1.7955,7.8284
20,2.9925,11.462
19,1.6758,6.1263
19.5,2.1546,8.9854
22.5,2.6334,9.784
24.5,1.4364,6.7298
25.5,1.4364,6.5856
27,2.2743,8.3
21,1.5561,6.2025
22.5,1.7955,7.0234
22.5,2.6334,7.3023
22.5,1.9152,6.5129
25,1.6758,6.2852
27,1.9152,5.9206
25.5,1.9152,6.6968
21.5,1.9152,5.5022
21.5,1.6758,5.9791
24,1.7955,5.7994
21,1.6758,6.1164
25,1.3167,5.9731
23.5,1.6758,6.0064
18,1.7955,6.0202
22.5,1.7955,6.1383
22,1.6758,6.1625
20.5,1.6758,5.94
20.5,1.4364,5.8046
22,1.9152,5.9303
21.5,1.6758,5.7619
20,1.6758,6.0344
21.5,1.5561,5.3911
22,1.4364,5.4477
18,1.3167,4.599
21.5,1.3167,6.0846
25.5,1.3167,4.8872
22.5,1.9152,6.2349
20.5,1.5561,5.4902
22.5,2.1546,5.9552
20,1.9152,6.5655
24.5,1.7955,5.9
22.5,2.1546,6.7951
24.5,1.6758,6.297
22.5,1.9152,7.1617
21,1.9152,5.5136
17.5,2.1546,6.4202
24.5,1.7955,6.0526
15,1.6758,5.3066
20.5,1.4364,5.9636
23,1.6758,6.0029
25,1.6758,6.2991
23.5,1.9152,5.7198
22.5,2.394,6.216
21.5,1.4364,6.1635
20,2.2743,6.8185
24.5,1.9152,6.3291
23,1.9152,5.9296
22.5,1.7955,6.7449
22.5,2.7531,8.4849
20.5,1.9152,6.3195
22.5,1.7955,6.9343
26,1.6758,6.1841
24,1.4364,5.3005
22,1.4364,5.9906
24.5,1.9152,6.3493
22.5,1.9152,5.5909
25.5,1.6758,5.3463
22,1.6758,6.3176
24.5,1.6758,5.3859
25,1.5561,5.6145
18,1.6758,5.6613
27.5,1.6758,5.8198
23.5,1.9152,6.1146
25.5,2.394,8.693
26.5,1.9152,5.7621
23.5,1.5561,5.9076
23.5,1.6758,5.9405
20.5,2.394,9.2894
22.5,1.4364,11.074
21,1.7955,7.6285
24,1.6758,5.5897
25,1.7955,5.3551
23.5,1.4364,5.5413
21.5,2.1546,6.2414
23.5,1.4364,6.5623
22.5,1.5561,5.3496
21.5,1.6758,5.9788
16,1.7955,6.3385
21.5,1.6758,5.478
20,1.6758,6.7118
13,3.8304,13.813
18,1.4364,6.556
23,1.6758,6.065
18,2.0349,6.8198
22.5,2.0349,6.0272
24,1.9152,6.9387
20,1.6758,6.1003
18,5.2668,26.068
19,6.5835,22.033
27,1.4364,5.7653
22.5,1.4364,5.8588
21.5,2.0349,6.4791
22.5,1.6758,5.8126
18,2.5137,9.7847
21,1.4364,8.5435
21.5,1.6758,6.1812
22.5,1.3167,4.7719
30,1.4364,5.5061
23,1.9152,6.1281
23,1.4364,6.0147
27.5,2.1546,7.9075
25,2.1546,5.5943
20,1.6758,5.8195
21,1.6758,6.2459
21.5,1.6758,5.5532
26,2.0349,6.7337
22.5,3.3516,10.671
19.5,1.7955,6.2058
31,1.9152,6.191
22,1.6758,6.337
22.5,1.6758,5.6491
25,2.1546,6.0039
20,2.0349,6.0426
24,1.6758,5.6556
21,5.985,20.935
23.5,3.3516,12.715
20.5,2.1546,5.996
23,1.9152,6.4807
26,1.9152,7.3045
24.5,2.1546,6.874
24,1.9152,6.3367
26.5,1.9152,6.8408
22.5,1.5561,6.2278
25,2.5137,9.941
25.5,1.6758,8.6058
20.5,1.9152,7.1688
28.5,2.0349,6.1815
24,1.4364,6.0187
21,1.9152,6.2892
27.5,2.9925,9.1951
24.5,2.0349,8.5787
17.5,1.6758,5.5836
22.5,2.0349,6.0543
24.5,1.6758,5.6286
24,2.1546,7.3125
21,1.7955,5.8902
24.5,2.0349,5.693
21,1.6758,5.6696
25,1.9152,6.1633
21,1.6758,6.0958
28.5,1.9152,5.318
25,1.7955,5.5789
20.5,2.0349,8.2026
21.5,1.9152,6.3101
25,2.1546,6.9144
24,1.6758,6.2018
23.5,2.0349,6.7069
24.5,1.7955,6.112
20,1.6758,6.5234
25,2.5137,7.2609
21,1.6758,5.7729
22,1.6758,6.7105
26,1.7955,6.8887
23.5,1.7955,7.0888
28,2.394,8.8082
21,1.6758,5.961
21,1.6758,6.0286
15.5,1.7955,6.9001
32.5,2.6334,10.153
13.5,2.1546,7.5351
25,1.9152,7.6606
22.5,1.4364,5.5256
23.5,2.0349,7.772
17,1.6758,5.7951
23,2.0349,7.1885
19,1.5561,5.4397
25,1.7955,5.8081
30,1.4364,5.0215
20.5,2.1546,7.3564
20.5,1.6758,6.1011
21.5,2.0349,6.3652
20.5,1.6758,5.9391
21,1.9152,6.0658
23.5,1.6758,5.872
24.5,2.394,6.9618
21.5,1.9152,6.2695
20,1.7955,5.6122
20.5,1.9152,6.4203
21.5,1.6758,5.808
21,1.6758,6.2098
22.5,1.6758,6.2595
21.5,1.197,4.963
24,1.9152,6.9153
20,2.1546,5.3984
23.5,2.0349,5.773
27.5,1.197,6.2275
26.5,1.9152,6.5973
21,1.197,5.5336
20,1.9152,6.3162
19.5,2.1546,5.5569
25.5,1.9152,5.9281
28.5,2.0349,6.8676
24.5,2.7531,16.39
21.5,2.1546,7.9798
21,2.0349,6.8667
19,1.7955,6.6543
24,1.7955,9.1863
21,1.7955,6.4513
21.5,1.6758,6.0599
22.5,2.1546,6.6127
18,2.0349,6.5645
21,2.0349,8.1789
19,2.394,7.7526
18.5,1.7955,6.511
20.5,1.9152,6.622
23,1.5561,6.6148
23,1.9152,12.128
23.5,1.9152,5.9369
22.5,1.6758,5.5074
20.5,1.4364,6.3376
27,1.9152,6.6112
27.5,2.1546,6.7678
24,1.7955,5.9616
23.5,2.0349,5.9178
24.5,1.6758,6.3235
23,1.7955,5.305
20,1.6758,5.9345
20.5,1.7955,5.9099
24.5,1.6758,6.36
22.5,1.6758,5.9033
21.5,1.6758,6.0515
20,2.0349,8.4691
20.5,1.7955,6.7769
22.5,1.6758,7.1484
20.5,3.3516,13.927
19,2.8728,11.562
25,1.7955,8.0721
